Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
Chronologic VCS simulator copyright 1991-2017
Contains Synopsys proprietary information.
Compiler version M-2017.03-SP1_Full64; Runtime version M-2017.03-SP1_Full64;  Nov 17 16:09 2019
VCS Build Date = May 23 2017 20:49:19
Start run at Nov 17 16:09 2019
VCD+ Writer M-2017.03-SP1_Full64 Copyright (c) 1991-2017 by Synopsys Inc.
The file '/home/student/jkw0002/CPE527L/PROJECT/28nm/vcs_post_par/inter.vpd' was opened successfully.
time=    0 ns, clk=0, reset=1, memdata=xxxxxxxx, memread=x, memwrite=x, addr=xxxxxxxx, writedata=xxxxxxxx, pcout=xxxxxxxx, regwrite=x, wrAddr=xxxxx, rdAddr1=xxxxx, rdAddr2=xxxxx, wrData=xxxxxxxx, Ain=xxxxxxxx, Bin=xxxxxxxx
time= 4896 ns, clk=1, reset=0, memdata=00000003, memread=1, memwrite=0, addr=0000000b, writedata=xxxxxxxx, pcout=0000000b, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00001, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5184 ns, clk=0, reset=0, memdata=8c020020, memread=1, memwrite=0, addr=0000000b, writedata=xxxxxxxx, pcout=0000000b, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00001, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=1, memwrite=0, addr=0000000b, writedata=xxxxxxxx, pcout=0000000b, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00001, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000b, writedata=xxxxxxxx, pcout=0000000b, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00001, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000b, writedata=xxxxxXxX, pcout=0000000b, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00001, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000b, writedata=xxxxxXxX, pcout=0000000f, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00011, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000b, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00010, wrData=0000001f, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000b, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000f, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00001, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000f, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00011, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=00000003
time= 5472 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=00000003
time= 5473 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=0000000X
time= 5473 ns, clk=1, reset=0, memdata=8c020020, memread=0, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 5760 ns, clk=0, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=00000003, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=00000X0X, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxX, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000000c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6048 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6336 ns, clk=0, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6624 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6624 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6624 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000002c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=0000002c, Ain=00000000, Bin=xxxxxxxx
time= 6624 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000002c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=xxxxxxxx
time= 6624 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=xxxxxxxx
time= 6912 ns, clk=0, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=xxxxxxxx
time= 7200 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=xxxxxxxx
time= 7200 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=xxxxxxxx
time= 7200 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000025, Ain=00000000, Bin=xxxxxxxx
time= 7200 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7488 ns, clk=0, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=1, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=0, memwrite=1, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=0, memwrite=0, addr=00000020, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=0, memwrite=0, addr=00000000, writedata=xxxxxxxx, pcout=0000000c, regwrite=1, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=0, memwrite=0, addr=00000000, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=00000000, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxxxxxx
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxXXXxX
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000005, Ain=00000000, Bin=xxxXXXxX
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000025, Ain=00000000, Bin=xxxXXXxX
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000025, Ain=00000000, Bin=0000000X
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=0000000X
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=0000000X
time= 7776 ns, clk=1, reset=0, memdata=00000005, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8064 ns, clk=0, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=1, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxxxx, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxXxX, pcout=0000000c, regwrite=0, wrAddr=00010, rdAddr1=00000, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=xxxxxXxX, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000020, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000028, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000002d, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000c, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000000, Bin=00000005
time= 8352 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000000, Bin=00000005
time= 8353 ns, clk=1, reset=0, memdata=00221820, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000003, Bin=00000005
time= 8640 ns, clk=0, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000003, Bin=00000005
time= 8928 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000003, Bin=00000005
time= 8928 ns, clk=1, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000000d, Ain=00000003, Bin=00000005
time= 8928 ns, clk=1, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000182d, Ain=00000003, Bin=00000005
time= 8928 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000182d, Ain=00000003, Bin=00000005
time= 9216 ns, clk=0, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000182d, Ain=00000003, Bin=00000005
time= 9504 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000182d, Ain=00000003, Bin=00000005
time= 9504 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=0000182d, Ain=00000003, Bin=00000005
time= 9504 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00001008, Ain=00000003, Bin=00000005
time= 9504 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time= 9504 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00011, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time= 9792 ns, clk=0, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00011, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10080 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=1, wrAddr=00011, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10080 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00011, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10080 ns, clk=1, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00011, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10080 ns, clk=1, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10368 ns, clk=0, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=1, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000d, regwrite=0, wrAddr=00010, rdAddr1=00001, rdAddr2=00010, wrData=00000008, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000f, regwrite=0, wrAddr=00010, rdAddr1=00011, rdAddr2=00110, wrData=00000008, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00100, wrData=00000008, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000d, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000f, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00010, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000f, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00110, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00110, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000003, Bin=00000005
time=10656 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000001, Bin=00000005
time=10657 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=00000005
time=10657 ns, clk=1, reset=0, memdata=20441010, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=10944 ns, clk=0, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=1, memwrite=0, addr=0000000e, writedata=00000005, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=1, memwrite=0, addr=0000000e, writedata=00000X0X, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=1, memwrite=0, addr=0000000e, writedata=xxxxxxxX, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=1, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000000e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=1, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101e, Ain=00000005, Bin=xxxxxxxx
time=11232 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101e, Ain=00000005, Bin=xxxxxxxx
time=11520 ns, clk=0, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101e, Ain=00000005, Bin=xxxxxxxx
time=11808 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101e, Ain=00000005, Bin=xxxxxxxx
time=11808 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=0, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101f, Ain=00000005, Bin=xxxxxxxx
time=11808 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=1, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=0000101f, Ain=00000005, Bin=xxxxxxxx
time=11808 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=1, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=00001017, Ain=00000005, Bin=xxxxxxxx
time=11808 ns, clk=1, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=1, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=00001015, Ain=00000005, Bin=xxxxxxxx
time=12096 ns, clk=0, reset=0, memdata=00412822, memread=0, memwrite=0, addr=0000000e, writedata=xxxxxxxx, pcout=0000000e, regwrite=1, wrAddr=00100, rdAddr1=00010, rdAddr2=00100, wrData=00001015, Ain=00000005, Bin=xxxxxxxx
